user_id,event_timestamp,event_name
user_8,2024-03-25 22:22:10,app_launch
user_8,2024-03-25 22:26:55,search
user_8,2024-03-25 22:31:51,add_to_cart
user_8,2024-03-25 22:33:42,purchase
user_8,2024-05-04 23:59:52,search
user_8,2024-05-05 00:00:59,app_launch
user_8,2024-05-05 00:04:59,search
user_8,2024-05-05 00:08:21,add_to_cart
user_9,2024-05-17 20:02:44,search
user_9,2024-05-17 20:07:09,view_product
user_9,2024-05-17 20:07:19,search
user_9,2024-05-17 20:11:23,logout
user_9,2024-05-17 20:13:37,search
user_9,2024-05-17 20:15:27,app_launch
user_9,2024-05-17 20:16:41,search
user_9,2024-05-17 20:21:16,view_product
user_9,2024-05-16 18:08:49,app_launch
user_9,2024-05-16 18:10:50,view_product
user_9,2024-05-22 03:45:41,purchase
user_9,2024-05-22 03:46:52,add_to_cart
user_9,2024-05-22 03:47:29,view_product
user_9,2024-05-22 03:50:14,logout
user_9,2024-05-22 03:50:27,view_product
user_9,2024-05-11 12:19:57,search
user_9,2024-05-11 12:22:20,add_to_cart
user_9,2024-05-11 12:26:19,view_product
user_9,2024-06-12 21:57:04,app_launch
user_9,2024-06-12 21:58:54,add_to_cart
user_9,2024-06-12 22:00:24,add_to_cart
user_9,2024-06-12 22:01:06,search
user_9,2024-06-12 22:02:55,app_launch
user_9,2024-06-04 07:57:55,add_to_cart
user_9,2024-06-04 08:00:31,view_product
user_9,2024-06-04 08:02:49,view_product
user_9,2024-06-04 08:06:54,logout
user_9,2024-06-04 08:09:34,add_to_cart
user_9,2024-06-04 08:11:35,app_launch
user_9,2024-06-04 08:15:05,search
user_9,2024-06-04 08:19:58,add_to_cart
user_9,2024-06-19 15:16:55,app_launch
user_9,2024-06-19 15:18:22,logout
user_9,2024-03-28 00:36:19,app_launch
user_9,2024-03-28 00:39:58,search
user_9,2024-03-28 00:43:40,add_to_cart
user_9,2024-03-28 00:48:15,search
user_9,2024-03-28 00:49:26,app_launch
user_9,2024-03-28 00:51:01,view_product
user_10,2024-02-16 00:14:46,search
user_10,2024-02-16 00:17:06,app_launch
user_10,2024-03-12 18:00:38,search
user_10,2024-03-12 18:02:49,search
user_10,2024-03-12 18:04:47,search
user_10,2024-03-12 18:09:32,view_product
user_10,2024-02-12 18:19:21,add_to_cart
user_10,2024-02-12 18:19:34,app_launch
user_10,2024-02-12 18:23:30,view_product
user_10,2024-02-12 18:25:43,logout
user_10,2024-02-12 18:29:32,logout
user_10,2024-03-26 10:43:57,purchase
user_10,2024-03-26 10:48:21,view_product
user_10,2024-03-26 10:49:05,logout
user_10,2024-03-26 10:49:39,search
user_10,2024-03-26 10:53:22,search
user_10,2024-03-26 10:54:52,search
user_10,2024-03-26 10:56:09,search
user_10,2024-03-10 22:31:08,app_launch
user_10,2024-03-10 22:32:06,app_launch
user_10,2024-03-10 22:33:31,logout
user_10,2024-03-10 22:34:14,app_launch
user_11,2024-02-13 17:04:51,purchase
user_11,2024-02-13 17:09:03,add_to_cart
user_11,2024-02-15 03:35:12,app_launch
user_11,2024-02-15 03:36:17,search
user_12,2024-03-26 09:04:11,app_launch
user_12,2024-03-26 09:07:00,app_launch
user_12,2024-03-26 09:10:19,search
user_12,2024-03-26 09:12:09,search
user_12,2024-03-26 09:13:24,search
user_12,2024-03-26 09:18:03,add_to_cart
user_12,2024-03-26 09:18:58,app_launch
user_12,2024-03-26 09:22:32,view_product
user_12,2024-03-17 17:17:49,app_launch
user_12,2024-03-17 17:22:40,search
user_12,2024-03-17 17:23:37,app_launch
user_12,2024-03-17 17:26:30,add_to_cart
user_12,2024-01-27 15:11:47,purchase
user_12,2024-01-27 15:14:48,search
user_12,2024-01-27 15:19:14,add_to_cart
user_12,2024-01-27 15:20:10,search
user_12,2024-01-27 15:24:00,purchase
user_12,2024-01-27 15:28:03,app_launch
user_12,2024-01-27 15:30:50,view_product
user_12,2024-01-27 15:31:14,add_to_cart
user_13,2024-03-18 07:16:17,search
user_13,2024-03-18 07:19:25,view_product
user_13,2024-03-18 07:21:39,search
user_13,2024-03-18 07:24:58,logout
user_13,2024-03-18 07:28:18,purchase
user_13,2024-05-03 07:56:45,purchase
user_13,2024-05-03 08:00:26,add_to_cart
user_13,2024-05-03 08:00:36,purchase
user_13,2024-05-03 08:03:34,logout
user_13,2024-03-15 17:55:25,view_product
user_13,2024-03-15 17:58:09,app_launch
user_13,2024-03-15 18:01:19,add_to_cart
user_13,2024-03-15 18:04:12,view_product
user_13,2024-03-15 18:09:11,view_product
user_13,2024-03-15 18:09:24,view_product
user_13,2024-03-15 18:11:31,app_launch
user_13,2024-03-15 18:12:06,purchase
user_13,2024-03-12 22:50:33,view_product
user_13,2024-03-12 22:52:03,view_product
user_13,2024-03-12 22:56:17,app_launch
user_13,2024-03-12 23:00:12,search
user_13,2024-03-12 23:02:08,app_launch
user_13,2024-03-12 23:02:52,view_product
user_13,2024-05-10 21:11:11,add_to_cart
user_13,2024-05-10 21:14:58,logout
user_13,2024-05-10 21:18:30,search
user_14,2024-01-09 08:04:18,app_launch
user_14,2024-01-09 08:05:46,purchase
user_14,2024-01-09 08:09:58,app_launch
user_14,2024-01-09 08:14:39,app_launch
user_14,2024-01-09 08:17:40,logout
user_14,2024-01-09 08:21:48,view_product
user_15,2024-05-26 01:22:52,view_product
user_15,2024-05-26 01:23:20,add_to_cart
user_15,2024-05-26 01:25:28,search
user_15,2024-05-26 01:29:17,app_launch
user_15,2024-05-26 01:32:12,search
user_15,2024-05-26 01:34:58,search
user_15,2024-05-23 15:55:19,search
user_15,2024-05-23 16:00:15,view_product
user_15,2024-05-23 16:01:12,search
user_15,2024-05-23 16:02:06,purchase
user_15,2024-05-23 16:04:52,purchase
user_15,2024-05-23 16:07:00,purchase
user_15,2024-05-23 16:08:59,view_product
user_15,2024-05-23 16:12:19,search
user_15,2024-05-23 16:13:16,search
user_15,2024-04-08 13:30:02,app_launch
user_15,2024-04-08 13:33:20,search
user_15,2024-04-08 13:34:55,view_product
user_15,2024-04-08 13:37:02,app_launch
user_15,2024-04-08 13:40:02,search
user_15,2024-04-08 13:43:06,app_launch
user_15,2024-04-08 13:47:57,app_launch
user_15,2024-04-08 13:50:15,app_launch
user_15,2024-06-08 17:53:15,add_to_cart
user_15,2024-06-08 17:56:14,search
user_15,2024-04-23 00:31:51,app_launch
user_15,2024-04-23 00:33:57,add_to_cart
user_15,2024-04-23 00:38:36,search
user_15,2024-04-01 22:35:39,app_launch
user_15,2024-04-01 22:37:26,add_to_cart
user_15,2024-04-01 22:38:07,purchase
user_15,2024-04-01 22:42:07,view_product
user_15,2024-04-01 22:45:31,view_product
user_15,2024-04-01 22:47:18,add_to_cart
user_15,2024-04-01 22:49:43,add_to_cart
user_15,2024-05-09 15:59:50,add_to_cart
user_15,2024-05-09 16:00:09,add_to_cart
user_15,2024-05-09 16:00:55,view_product
user_15,2024-05-09 16:03:11,logout
user_15,2024-05-09 16:07:31,add_to_cart
user_15,2024-05-09 16:12:24,app_launch
user_15,2024-05-09 16:16:08,logout
user_15,2024-05-09 16:19:07,view_product
user_15,2024-05-09 16:21:16,search
user_15,2024-05-24 15:50:38,app_launch
user_15,2024-05-24 15:53:10,search
user_15,2024-05-24 15:53:35,view_product
user_15,2024-05-24 15:57:13,search
user_16,2024-03-10 08:12:53,view_product
user_16,2024-03-10 08:14:57,app_launch
user_16,2024-03-10 08:16:19,app_launch
user_16,2024-03-10 08:18:07,add_to_cart
user_17,2024-03-30 10:20:58,search
user_17,2024-03-30 10:24:08,search
user_17,2024-02-17 05:37:20,add_to_cart
user_17,2024-02-17 05:38:27,search
user_17,2024-02-17 05:43:21,view_product
user_17,2024-02-17 05:44:16,view_product
user_17,2024-03-31 15:36:22,add_to_cart
user_17,2024-03-31 15:37:55,add_to_cart
user_17,2024-03-31 15:39:39,app_launch
user_17,2024-03-31 15:40:03,view_product
user_17,2024-03-31 15:43:11,add_to_cart
user_17,2024-03-31 15:43:54,app_launch
user_17,2024-04-15 21:25:03,app_launch
user_17,2024-04-15 21:25:55,view_product
user_17,2024-04-15 21:30:43,logout
user_17,2024-04-15 21:34:55,view_product
user_17,2024-04-15 21:36:41,add_to_cart
user_17,2024-04-15 21:38:20,app_launch
user_17,2024-04-15 21:42:24,view_product
user_17,2024-04-15 21:44:10,app_launch
user_18,2024-01-07 09:42:07,search
user_18,2024-01-07 09:43:54,search
user_18,2024-01-07 09:45:01,app_launch
user_18,2024-01-07 09:48:07,add_to_cart
user_18,2024-01-07 09:49:54,search
user_18,2024-01-07 09:53:48,app_launch
user_18,2024-01-07 09:57:53,add_to_cart
user_18,2024-02-14 21:38:03,app_launch
user_18,2024-02-14 21:41:21,add_to_cart
user_18,2024-02-14 21:42:32,add_to_cart
user_18,2024-02-14 21:46:47,add_to_cart
user_18,2024-02-14 21:50:30,search
user_18,2024-02-14 21:53:18,search
user_18,2024-02-14 21:58:14,app_launch
user_18,2024-02-14 21:58:35,add_to_cart
user_18,2024-02-14 22:01:33,add_to_cart
user_18,2024-01-28 14:32:52,view_product
user_18,2024-01-28 14:36:50,add_to_cart
user_18,2024-01-28 14:39:28,search
user_18,2024-01-28 14:43:35,logout
user_18,2024-01-28 14:44:25,view_product
user_18,2024-01-28 14:48:28,add_to_cart
user_18,2024-01-28 14:48:57,app_launch
user_18,2024-01-28 14:53:12,search
user_18,2024-03-01 10:59:58,search
user_18,2024-03-01 11:03:54,purchase
user_18,2024-03-01 11:07:11,purchase
user_18,2024-02-19 08:53:37,add_to_cart
user_18,2024-02-19 08:57:54,view_product
user_18,2024-02-19 08:58:12,view_product
user_18,2024-02-19 09:01:31,view_product
user_18,2024-02-19 09:06:28,view_product
user_18,2024-02-19 09:07:52,add_to_cart
user_18,2024-02-19 09:09:43,view_product
user_18,2024-02-05 14:19:04,app_launch
user_18,2024-02-05 14:21:48,add_to_cart
user_18,2024-02-05 14:24:40,purchase
user_18,2024-02-05 14:26:06,app_launch
user_18,2024-02-05 14:29:51,logout
user_18,2024-03-12 08:52:29,view_product
user_18,2024-03-12 08:53:43,app_launch
user_18,2024-03-12 08:54:11,search
user_18,2024-03-12 08:55:50,view_product
user_18,2024-03-12 08:56:36,app_launch
user_18,2024-03-12 08:59:51,view_product
user_18,2024-02-25 20:48:51,search
user_18,2024-02-25 20:49:49,logout
user_18,2024-02-25 20:52:03,logout
user_18,2024-02-25 20:55:59,app_launch
user_19,2024-03-07 20:27:10,app_launch
user_19,2024-03-07 20:29:46,app_launch
user_19,2024-03-07 20:32:07,purchase
user_19,2024-03-07 20:34:56,app_launch
user_19,2024-03-07 20:36:07,app_launch
user_19,2024-03-07 20:39:51,search
user_19,2024-03-07 20:44:40,view_product
user_19,2024-03-07 20:45:55,add_to_cart
user_19,2024-03-21 16:33:34,app_launch
user_19,2024-03-21 16:33:44,view_product
user_19,2024-03-21 16:35:11,add_to_cart
user_19,2024-03-21 16:38:45,add_to_cart
user_19,2024-03-21 16:42:19,search
user_19,2024-03-21 16:42:50,search
user_19,2024-03-21 16:46:51,purchase
user_19,2024-03-21 16:47:45,app_launch
user_19,2024-03-21 16:52:43,logout
user_19,2024-03-15 23:08:07,search
user_19,2024-03-15 23:13:01,add_to_cart
user_19,2024-04-27 21:57:08,search
user_19,2024-04-27 22:01:14,app_launch
user_19,2024-04-27 22:01:33,logout
user_19,2024-04-27 22:02:58,add_to_cart
user_19,2024-04-27 22:06:41,view_product
user_19,2024-04-27 22:08:51,app_launch
user_19,2024-05-13 12:24:45,app_launch
user_19,2024-05-13 12:25:05,app_launch
user_19,2024-05-13 12:28:02,purchase
user_19,2024-05-13 12:29:41,app_launch
user_19,2024-05-13 12:31:17,purchase
user_19,2024-05-13 12:34:21,app_launch
user_19,2024-05-13 12:35:26,add_to_cart
user_19,2024-05-13 12:40:24,purchase
user_19,2024-05-13 12:44:10,view_product
user_19,2024-03-29 06:04:21,app_launch
user_19,2024-03-29 06:05:09,search
user_19,2024-03-29 06:07:45,search
user_19,2024-03-29 06:10:21,view_product
user_19,2024-03-29 06:10:59,view_product
user_19,2024-03-29 06:14:22,view_product
user_19,2024-06-01 12:40:47,search
user_19,2024-06-01 12:44:03,add_to_cart
user_19,2024-06-01 12:45:36,app_launch
user_19,2024-06-01 12:48:56,app_launch
user_19,2024-06-01 12:52:45,app_launch
user_19,2024-06-01 12:53:27,logout
user_19,2024-06-01 12:55:43,app_launch
user_19,2024-06-01 12:58:36,app_launch
user_19,2024-06-01 13:01:55,view_product
user_19,2024-05-25 03:43:30,add_to_cart
user_19,2024-05-25 03:47:07,purchase
user_19,2024-05-25 03:49:08,add_to_cart
user_19,2024-05-04 15:15:56,app_launch
user_19,2024-05-04 15:18:32,app_launch
user_19,2024-05-04 15:22:55,app_launch
user_19,2024-05-04 15:23:42,app_launch
user_19,2024-05-04 15:25:32,add_to_cart
user_19,2024-05-04 15:27:00,search
user_19,2024-05-04 15:31:11,search
user_19,2024-05-04 15:33:02,view_product
user_19,2024-03-07 02:03:17,view_product
user_19,2024-03-07 02:07:24,purchase
user_19,2024-04-08 05:09:33,logout
user_19,2024-04-08 05:11:28,purchase
user_19,2024-04-08 05:14:37,add_to_cart
user_19,2024-04-08 05:18:09,search
user_19,2024-04-08 05:20:06,search
user_20,2024-03-14 00:46:33,logout
user_20,2024-03-14 00:49:13,logout
user_20,2024-03-14 00:54:11,search
user_21,2024-03-04 12:19:32,app_launch
user_21,2024-03-04 12:21:58,search
user_21,2024-03-04 12:23:46,search
user_21,2024-03-04 12:26:38,app_launch
user_21,2024-03-04 12:29:08,search
user_21,2024-03-04 12:31:51,app_launch
user_21,2024-03-05 18:28:02,view_product
user_21,2024-03-05 18:29:13,view_product
user_21,2024-03-27 04:33:46,search
user_21,2024-03-27 04:34:33,search
user_21,2024-03-27 04:38:55,purchase
user_21,2024-03-27 04:42:42,add_to_cart
user_21,2024-03-27 04:44:31,view_product
user_22,2024-03-16 07:12:09,search
user_22,2024-03-16 07:16:06,view_product
user_22,2024-03-16 07:20:32,view_product
user_22,2024-03-16 07:23:54,app_launch
user_22,2024-03-16 07:26:09,app_launch
user_22,2024-02-06 21:43:08,view_product
user_22,2024-02-06 21:47:42,search
user_22,2024-02-06 21:49:51,search
user_22,2024-03-12 09:02:05,app_launch
user_22,2024-03-12 09:06:47,search
user_22,2024-03-12 09:10:46,search
user_22,2024-03-12 09:15:15,search
user_22,2024-04-05 15:50:17,search
user_22,2024-04-05 15:50:43,app_launch
user_22,2024-04-05 15:52:57,view_product
user_22,2024-04-05 15:54:00,logout
user_22,2024-04-05 15:55:28,add_to_cart
user_22,2024-04-05 15:58:17,search
user_22,2024-04-05 16:01:02,app_launch
user_22,2024-04-05 16:03:58,add_to_cart
user_22,2024-04-05 16:08:11,search
user_22,2024-04-14 03:21:02,view_product
user_22,2024-04-14 03:24:28,view_product
user_22,2024-04-14 03:26:50,app_launch
user_22,2024-04-14 03:31:30,search
user_22,2024-04-14 03:32:56,app_launch
user_22,2024-04-14 03:34:42,add_to_cart
user_22,2024-03-16 14:33:44,view_product
user_22,2024-03-16 14:36:51,add_to_cart
user_22,2024-03-16 14:38:09,view_product
user_22,2024-03-16 14:40:43,search
user_22,2024-03-16 14:41:35,view_product
user_22,2024-04-12 17:04:48,purchase
user_22,2024-04-12 17:06:13,logout
user_22,2024-04-12 17:09:44,purchase
user_22,2024-04-12 17:13:14,add_to_cart
user_22,2024-04-12 17:17:39,app_launch
user_22,2024-04-12 17:19:48,app_launch
user_22,2024-04-12 17:22:56,add_to_cart
user_22,2024-04-12 17:25:12,app_launch
user_23,2024-05-03 14:40:27,add_to_cart
user_23,2024-05-03 14:42:24,purchase
user_23,2024-05-03 14:42:40,search
user_23,2024-05-03 14:43:47,app_launch
user_23,2024-05-03 14:44:06,purchase
user_23,2024-05-03 14:48:03,search
user_23,2024-05-03 14:51:02,search
user_23,2024-04-18 17:29:51,view_product
user_23,2024-04-18 17:31:32,view_product
user_23,2024-04-18 17:35:16,add_to_cart
user_23,2024-04-18 17:36:50,logout
user_23,2024-04-18 17:37:21,app_launch
user_23,2024-04-03 17:12:54,app_launch
user_23,2024-04-03 17:16:37,add_to_cart
user_23,2024-04-03 17:20:46,app_launch
user_24,2024-03-02 17:38:49,app_launch
user_24,2024-03-02 17:43:17,app_launch
user_24,2024-03-02 17:46:13,app_launch
user_24,2024-03-02 17:46:55,view_product
